Day,Month,Year,Regulated,Natural
15,3,1927,5.704,6.926938099
16,3,1927,5.745,6.951088534
17,3,1927,5.825,6.973997023
18,3,1927,5.882,6.995819288
19,3,1927,5.908,7.017308413
20,3,1927,5.91,7.038316366
21,3,1927,5.922,7.0580246
22,3,1927,5.966,7.075320942
23,3,1927,5.982,7.089544445
24,3,1927,6.026,7.100555763
25,3,1927,6.03,7.108808502
26,3,1927,6.03,7.114753366
27,3,1927,6.03,7.119061792
28,3,1927,6.03,7.122477862
29,3,1927,6.03,7.125521907
30,3,1927,6.03,7.1286395
31,3,1927,6.03,7.131978995
1,4,1927,6.03,7.140732046
2,4,1927,6.03,7.148886654
3,4,1927,6.024,7.157184555
4,4,1927,6.002,7.165403417
5,4,1927,5.994,7.17317348
6,4,1927,5.972,7.180199737
7,4,1927,5.97,7.186187694
8,4,1927,5.97,7.190473755
9,4,1927,5.97,7.191877517
10,4,1927,5.97,7.188256995
11,4,1927,5.97,7.176428195
12,4,1927,5.964,7.152888054
13,4,1927,5.936,7.114456184
14,4,1927,5.912,7.059665694
15,4,1927,5.898,6.989823416
16,4,1927,5.854,6.90945792
17,4,1927,5.85,6.826057222
18,4,1927,5.844,6.74720312
19,4,1927,5.805,6.677805043
20,4,1927,5.73,6.619465011
21,4,1927,5.69,6.571855033
22,4,1927,5.644,6.533455918
23,4,1927,5.64,6.502479438
24,4,1927,5.622,6.477263923
25,4,1927,5.556,6.456283519
26,4,1927,5.538,6.438544025
27,4,1927,5.475,6.423121805
28,4,1927,5.397,6.409711997
29,4,1927,5.384,6.398007737
30,4,1927,5.362,6.388169203
1,5,1927,5.348,6.387466208
2,5,1927,5.298,6.388169203
3,5,1927,5.266,6.390590384
4,5,1927,5.242,6.394182395
5,5,1927,5.24,6.398554136
6,5,1927,5.234,6.403626905
7,5,1927,5.212,6.409555999
8,5,1927,5.204,6.416340416
9,5,1927,5.182,6.42421278
10,5,1927,5.168,6.433171395
11,5,1927,5.124,6.443292155
12,5,1927,5.132,6.454339414
13,5,1927,5.188,6.466155712
14,5,1927,5.248,6.478273355
15,5,1927,5.307,6.490458847
16,5,1927,5.375,6.502246873
17,5,1927,5.476,6.513251021
18,5,1927,5.601,6.523163341
19,5,1927,5.714,6.531831245
20,5,1927,5.696,6.539334214
21,5,1927,5.672,6.545751293
22,5,1927,5.67,6.551547488
23,5,1927,5.67,6.55680076
24,5,1927,5.664,6.561897755
25,5,1927,5.636,6.566684254
26,5,1927,5.6,6.571237721
27,5,1927,5.542,6.57563551
28,5,1927,5.488,6.579877759
29,5,1927,5.462,6.584272995
30,5,1927,5.46,6.589129375
31,5,1927,5.46,6.59490871
1,6,1927,5.46,6.603611993
2,6,1927,5.466,6.614003024
3,6,1927,5.488,6.626539517
4,6,1927,5.49,6.641753599
5,6,1927,5.49,6.659867071
6,6,1927,5.496,6.681175549
7,6,1927,5.518,6.705665021
8,6,1927,5.52,6.733166717
9,6,1927,5.526,6.76343487
10,6,1927,5.56,6.79591992
11,6,1927,5.617,6.830000008
12,6,1927,5.666,6.86490702
13,6,1927,5.676,6.89987991
14,6,1927,5.704,6.934089718
15,6,1927,5.74,6.966715408
16,6,1927,5.786,6.996568592
17,6,1927,5.784,7.022769032
18,6,1927,5.756,7.044440848
19,6,1927,5.732,7.060635341
20,6,1927,5.736,7.071073405
21,6,1927,5.764,7.075544461
22,6,1927,5.794,7.07435232
23,6,1927,5.824,7.068017355
24,6,1927,5.854,7.05742779
25,6,1927,5.878,7.04354475
26,6,1927,5.874,7.02733038
27,6,1927,5.846,7.00945036
28,6,1927,5.816,6.99057304
29,6,1927,5.786,6.970844621
30,6,1927,5.75,6.950562329
1,7,1927,5.698,6.931455331
2,7,1927,5.655,6.911870259
3,7,1927,5.586,6.892258147
4,7,1927,5.58,6.873299264
5,7,1927,5.58,6.85582878
6,7,1927,5.574,6.841064355
7,7,1927,5.546,6.830454875
8,7,1927,5.516,6.825071357
9,7,1927,5.478,6.825678051
10,7,1927,5.425,6.832577398
11,7,1927,5.42,6.845078755
12,7,1927,5.428,6.862184153
13,7,1927,5.463,6.882441951
14,7,1927,5.494,6.90425492
15,7,1927,5.518,6.926109784
16,7,1927,5.526,6.946803149
17,7,1927,5.554,6.965814328
18,7,1927,5.59,6.983374998
19,7,1927,5.642,7.000913766
20,7,1927,5.68,7.0206
21,7,1927,5.732,7.045112883
22,7,1927,5.764,7.076959995
23,7,1927,5.794,7.118170504
24,7,1927,5.818,7.169029995
25,7,1927,5.82,7.228177277
26,7,1927,5.82,7.292642214
27,7,1927,5.82,7.358331992
28,7,1927,5.826,7.420285983
29,7,1927,5.854,7.473489533
30,7,1927,5.884,7.514656985
31,7,1927,5.914,7.543181023
1,8,1927,5.938,7.559000607
2,8,1927,5.94,7.568698494
3,8,1927,5.946,7.575303248
4,8,1927,5.993,7.58104376
5,8,1927,6.108,7.58685342
6,8,1927,6.213,7.59258878
7,8,1927,6.335,7.597963355
8,8,1927,6.374,7.602762739
9,8,1927,6.398,7.606987576
10,8,1927,6.406,7.612785507
11,8,1927,6.428,7.626732726
12,8,1927,6.436,7.65629332
13,8,1927,6.464,7.7024955
14,8,1927,6.488,7.758366591
15,8,1927,6.49,7.813284989
16,8,1927,6.49,7.85835075
17,8,1927,6.484,7.888839987
18,8,1927,6.456,7.904510669
19,8,1927,6.426,7.908425203
20,8,1927,6.402,7.905139875
21,8,1927,6.394,7.898636515
22,8,1927,6.355,7.891779769
23,8,1927,6.286,7.886249595
24,8,1927,6.28,7.882818233
25,8,1927,6.292,7.881977753
26,8,1927,6.348,7.884008814
27,8,1927,6.408,7.8894
28,8,1927,6.473,7.898356723
29,8,1927,6.55,7.911290406
30,8,1927,6.615,7.928258173
31,8,1927,6.78,7.94924311
1,9,1927,6.893,7.970678555
2,9,1927,6.969,7.99693383
3,9,1927,7.062,8.028046387
4,9,1927,7.082,8.063425997
5,9,1927,7.132,8.1010395
6,9,1927,7.17,8.138465195
7,9,1927,7.247,8.175020272
8,9,1927,7.392,8.211733822
9,9,1927,7.492,8.248942841
10,9,1927,7.512,8.286167566
11,9,1927,7.556,8.322664438
12,9,1927,7.572,8.357833875
13,9,1927,7.622,8.391620083
14,9,1927,7.648,8.42456952
15,9,1927,7.65,8.45728878
16,9,1927,7.65,8.49037735
17,9,1927,7.65,8.524294975
18,9,1927,7.656,8.559231257
19,9,1927,7.684,8.595175424
20,9,1927,7.714,8.632116358
21,9,1927,7.738,8.66991182
22,9,1927,7.74,8.708160509
23,9,1927,7.74,8.746531513
24,9,1927,7.74,8.784698595
25,9,1927,7.74,8.822146875
26,9,1927,7.74,8.858240381
27,9,1927,7.734,8.89247982
28,9,1927,7.712,8.924052941
29,9,1927,7.71,8.95228347
30,9,1927,7.698,8.976309755
1,10,1927,7.654,8.994006781
2,10,1927,7.65,9.004648035
3,10,1927,7.644,9.008255896
4,10,1927,7.616,9.0057875
5,10,1927,7.592,8.997681823
6,10,1927,7.584,8.98297358
7,10,1927,7.556,8.962778163
8,10,1927,7.526,8.940758585
9,10,1927,7.465,8.919457267
10,10,1927,7.323,8.90035027
11,10,1927,7.31,8.883962686
12,10,1927,7.287,8.869794509
13,10,1927,7.187,8.857148488
14,10,1927,7.123,8.845322955
15,10,1927,7.063,8.833612638
16,10,1927,7.002,8.82118008
17,10,1927,6.943,8.806925536
18,10,1927,6.888,8.789160701
19,10,1927,6.856,8.765859197
20,10,1927,6.832,8.734839865
21,10,1927,6.83,8.69414324
22,10,1927,6.842,8.64306912
23,10,1927,6.898,8.583119347
24,10,1927,6.958,8.518660342
25,10,1927,7.018,8.456221913
26,10,1927,7.072,8.40247998
27,10,1927,7.104,8.361869355
28,10,1927,7.134,8.335545593
29,10,1927,7.17,8.322259558
30,10,1927,7.228,8.319492493
31,10,1927,7.288,8.324553688
1,11,1927,7.349,8.33190528
2,11,1927,7.411,8.343428936
3,11,1927,7.455,8.358035683
4,11,1927,7.53,8.374907552
5,11,1927,7.558,8.39376608
6,11,1927,7.566,8.414467288
7,11,1927,7.588,8.4366
8,11,1927,7.59,8.459688857
9,11,1927,7.59,8.482862873
10,11,1927,7.59,8.505722911
11,11,1927,7.549,8.527939374
12,11,1927,7.406,8.549449759
13,11,1927,7.436,8.570125976
14,11,1927,7.434,8.58984078
15,11,1927,7.418,8.608138851
16,11,1927,7.444,8.62489587
17,11,1927,7.456,8.640512288
18,11,1927,7.408,8.656106048
19,11,1927,7.374,8.672723134
20,11,1927,7.351,8.6908155
21,11,1927,7.383,8.709789224
22,11,1927,7.408,8.728143814
23,11,1927,7.416,8.743934489
24,11,1927,7.444,8.755745779
25,11,1927,7.474,8.76300768
26,11,1927,7.498,8.76605359
27,11,1927,7.512,8.7655352
28,11,1927,7.562,8.762100217
29,11,1927,7.594,8.756005219
30,11,1927,7.624,8.747505232
1,12,1927,7.642,8.736204558
2,12,1927,7.616,8.723785853
3,12,1927,7.586,8.711352555
4,12,1927,7.556,8.699817571
5,12,1927,7.526,8.690097616
6,12,1927,7.496,8.683242649
7,12,1927,7.466,8.679780848
8,12,1927,7.43,8.679846175
9,12,1927,7.376,8.682916112
10,12,1927,7.331,8.687682559
11,12,1927,7.267,8.692446875
12,12,1927,7.179,8.694926086
13,12,1927,7.083,8.692381625
14,12,1927,6.977,8.680499427
15,12,1927,6.907,8.652831928
16,12,1927,6.819,8.59952023
17,12,1927,6.727,8.508112505
18,12,1927,6.635,8.372354864
19,12,1927,6.578,8.208735574
20,12,1927,6.535,8.0527955
21,12,1927,6.443,7.921697311
22,12,1927,6.337,7.815890758
23,12,1927,6.273,7.73017848
24,12,1927,6.207,7.659145784
25,12,1927,6.13,7.598464867
26,12,1927,6.088,7.544332191
27,12,1927,6.017,7.49423395
28,12,1927,5.929,7.445609912
29,12,1927,5.845,7.396223144
30,12,1927,5.8,7.345263667
31,12,1927,5.818,7.293448829
1,1,1928,5.802,7.242095955
2,1,1928,5.719,7.192394656
3,1,1928,5.635,7.145403005
4,1,1928,5.578,7.102043107
5,1,1928,5.558,7.06317102
6,1,1928,5.59,7.029946875
7,1,1928,5.642,7.003610094
8,1,1928,5.68,6.984799903
9,1,1928,5.738,6.973696825
10,1,1928,5.792,6.969493375
11,1,1928,5.818,6.970919686
12,1,1928,5.82,6.97639838
13,1,1928,5.814,6.984799903
14,1,1928,5.786,6.995444621
15,1,1928,5.768,7.008102822
16,1,1928,5.788,7.02284382
17,1,1928,5.796,7.039885087
18,1,1928,5.812,7.058994361
19,1,1928,5.786,7.079641664
20,1,1928,5.756,7.100109529
21,1,1928,5.726,7.117873395
22,1,1928,5.702,7.131236955
23,1,1928,5.7,7.140435424
24,1,1928,5.718,7.147033759
25,1,1928,5.807,7.151998955
26,1,1928,5.925,7.155480931
27,1,1928,6.041,7.157703007
28,1,1928,6.152,7.159480409
29,1,1928,6.252,7.16192396
30,1,1928,6.208,7.165921558
31,1,1928,6.258,7.172729595
1,2,1928,6.306,7.199854051
2,2,1928,6.316,7.22839832
3,2,1928,6.338,7.260264435
4,2,1928,6.346,7.29410875
5,2,1928,6.374,7.326770936
6,2,1928,6.41,7.354536928
7,2,1928,6.468,7.374157411
8,2,1928,6.527,7.382463679
9,2,1928,6.599,7.376708134
10,2,1928,6.711,7.355266832
11,2,1928,6.793,7.318356685
12,2,1928,6.794,7.268347807
13,2,1928,6.758,7.2100395
14,2,1928,6.693,7.151257995
15,2,1928,6.638,7.098696358
16,2,1928,6.643,7.052950902
17,2,1928,6.765,7.00989951
18,2,1928,6.798,6.965664142
19,2,1928,6.788,6.919632195
20,2,1928,6.736,6.873601595
21,2,1928,6.703,6.829924195
22,2,1928,6.688,6.79052348
23,2,1928,6.633,6.75711198
24,2,1928,6.573,6.730113533
25,2,1928,6.507,6.709946467
26,2,1928,6.425,6.696562782
27,2,1928,6.357,6.68990462
28,2,1928,6.28,6.689828072
29,2,1928,6.246,6.696180211
1,3,1928,6.222,6.701688269
2,3,1928,6.226,6.716289875
3,3,1928,6.26,6.741407117
4,3,1928,6.329,6.779572395
5,3,1928,6.433,6.83310798
6,3,1928,6.498,6.902143014
7,3,1928,6.552,6.984724912
8,3,1928,6.601,7.0765875
9,3,1928,6.723,7.172729595
10,3,1928,6.855,7.266951934
11,3,1928,6.923,7.351908942
12,3,1928,7.081,7.421302781
13,3,1928,7.219,7.472259736
14,3,1928,7.39,7.50607311
15,3,1928,7.515,7.526981878
16,3,1928,7.623,7.542965168
17,3,1928,7.676,7.567908569
18,3,1928,7.68,7.61478912
19,3,1928,7.674,7.685643046
20,3,1928,7.646,7.771306192
21,3,1928,7.616,7.857999859
22,3,1928,7.586,7.932792872
23,3,1928,7.519,7.986383024
24,3,1928,7.332,8.013435608
25,3,1928,7.217,8.013435608
26,3,1928,7.152,7.990132395
27,3,1928,7.098,7.950705823
28,3,1928,7.055,7.903671677
29,3,1928,6.98,7.856385632
30,3,1928,6.935,7.81356672
31,3,1928,6.855,7.777029279
1,4,1928,6.793,7.749874335
2,4,1928,6.768,7.72741292
3,4,1928,6.846,7.708676206
4,4,1928,6.826,7.694036528
5,4,1928,6.777,7.68542958
6,4,1928,6.679,7.685358424
7,4,1928,6.67,7.695671897
8,4,1928,6.69,7.71677048
9,4,1928,6.769,7.747679566
10,4,1928,6.815,7.786844264
11,4,1928,6.919,7.832357806
12,4,1928,7.081,7.882187878
13,4,1928,7.199,7.934536537
14,4,1928,7.299,7.98749407
15,4,1928,7.401,8.0389755
16,4,1928,7.416,8.086724607
17,4,1928,7.438,8.12899983
18,4,1928,7.446,8.1662684
19,4,1928,7.48,8.201100176
20,4,1928,7.532,8.235895903
21,4,1928,7.57,8.271536158
22,4,1928,7.628,8.307944555
23,4,1928,7.688,8.344304525
24,4,1928,7.742,8.380414016
25,4,1928,7.78,8.416274317
26,4,1928,7.838,8.452286955
27,4,1928,7.892,8.488715295
28,4,1928,7.918,8.52575288
29,4,1928,7.914,8.563194233
30,4,1928,7.904,8.600902303
1,5,1928,7.952,8.640315583
2,5,1928,7.986,8.678866222
3,5,1928,8.023,8.71623648
4,5,1928,8.054,8.752048064
5,5,1928,8.084,8.786186175
6,5,1928,8.108,8.818343629
7,5,1928,8.11,8.84821632
8,5,1928,8.11,8.875310239
9,5,1928,8.11,8.898751075
10,5,1928,8.104,8.916967078
11,5,1928,8.076,8.927944875
12,5,1928,8.046,8.928837896
13,5,1928,8.014,8.91671164
14,5,1928,7.977,8.888830486
15,5,1928,7.946,8.843779496
16,5,1928,7.916,8.783016728
17,5,1928,7.88,8.711613088
18,5,1928,7.823,8.63782368
19,5,1928,7.768,8.570521942
20,5,1928,7.742,8.516273038
21,5,1928,7.734,8.478005672
22,5,1928,7.712,8.455488382
23,5,1928,7.704,8.446348537
24,5,1928,7.676,8.447683289
25,5,1928,7.646,8.45668868
26,5,1928,7.622,8.470815766
27,5,1928,7.62,8.488050403
28,5,1928,7.62,8.506851395
29,5,1928,7.62,8.52595167
30,5,1928,7.62,8.544754174
31,5,1928,7.62,8.562665919
1,6,1928,7.614,8.581603155
2,6,1928,7.592,8.599454413
3,6,1928,7.59,8.61681632
4,6,1928,7.59,8.634215955
5,6,1928,7.596,8.652700942
6,6,1928,7.618,8.673115352
7,6,1928,7.626,8.695969792
8,6,1928,7.66,8.721508592
9,6,1928,7.712,8.7494524
10,6,1928,7.75,8.77919918
11,6,1928,7.807,8.809958681
12,6,1928,7.868,8.840949222
13,6,1928,7.922,8.871462367
14,6,1928,7.962,8.901053837
15,6,1928,8.027,8.929156813
16,6,1928,8.082,8.95546483
17,6,1928,8.12,8.979673951
18,6,1928,8.177,9.001165534
19,6,1928,8.22,9.0184395
20,6,1928,8.214,9.032906392
21,6,1928,8.262,9.046280624
22,6,1928,8.3,9.057873875
23,6,1928,8.352,9.067692328
24,6,1928,8.384,9.075678367
25,6,1928,8.408,9.081710777
26,6,1928,8.404,9.085416366
27,6,1928,8.388,9.086232665
28,6,1928,8.408,9.083406728
29,6,1928,8.41,9.076118355
30,6,1928,8.41,9.063350751
1,7,1928,8.404,9.04363244
2,7,1928,8.376,9.017238248
3,7,1928,8.352,8.984559555
4,7,1928,8.35,8.944134632
5,7,1928,8.344,8.898111327
6,7,1928,8.328,8.8527155
7,7,1928,8.348,8.812345854
8,7,1928,8.356,8.780752249
9,7,1928,8.378,8.759636707
10,7,1928,8.38,8.7493226
11,7,1928,8.38,8.74893319
12,7,1928,8.386,8.757561725
13,7,1928,8.408,8.77402062
14,7,1928,8.416,8.797562393
15,7,1928,8.444,8.827366013
16,7,1928,8.474,8.862542598
17,7,1928,8.504,8.902332925
18,7,1928,8.54,8.94591775
19,7,1928,8.586,8.992422296
20,7,1928,8.59,9.037955384
21,7,1928,8.59,9.083155494
22,7,1928,8.596,9.130774966
23,7,1928,8.618,9.178723193
24,7,1928,8.628,9.225877849
25,7,1928,8.657,9.271076799
26,7,1928,8.66,9.313915395
27,7,1928,8.66,9.353690195
28,7,1928,8.666,9.389525502
29,7,1928,8.694,9.420434527
30,7,1928,8.724,9.445437795
31,7,1928,8.748,9.46331584
1,8,1928,8.75,9.472060877
2,8,1928,8.756,9.471337469
3,8,1928,8.784,9.459996557
4,8,1928,8.814,9.436727696
5,8,1928,8.844,9.400407091
6,8,1928,8.868,9.350147926
7,8,1928,8.87,9.286279995
8,8,1928,8.87,9.210949875
9,8,1928,8.87,9.12802435
10,8,1928,8.87,9.044830515
11,8,1928,8.87,8.969768575
12,8,1928,8.87,8.904507007
13,8,1928,8.864,8.851687289
14,8,1928,8.842,8.815119449
15,8,1928,8.84,8.793620902
16,8,1928,8.846,8.785345395
17,8,1928,8.856,8.788061518
18,8,1928,8.808,8.799758643
19,8,1928,8.782,8.818472575
20,8,1928,8.78,8.84262175
21,8,1928,8.786,8.870756768
22,8,1928,8.814,8.901693401
23,8,1928,8.844,8.934513123
24,8,1928,8.885,8.968434416
25,8,1928,8.954,9.002242073
26,8,1928,8.96,9.033727027
27,8,1928,8.96,9.064357663
28,8,1928,8.96,9.095772063
29,8,1928,8.966,9.126836345
30,8,1928,8.994,9.157303551
31,8,1928,9.018,9.187116224
1,9,1928,9.026,9.215102307
2,9,1928,9.048,9.242142032
3,9,1928,9.05,9.268489213
4,9,1928,9.056,9.294148974
5,9,1928,9.078,9.31912632
6,9,1928,9.086,9.343242745
7,9,1928,9.108,9.366321459
8,9,1928,9.116,9.388369721
9,9,1928,9.138,9.409151693
10,9,1928,9.14,9.428675583
11,9,1928,9.128,9.446646875
12,9,1928,9.078,9.462229662
13,9,1928,9.046,9.474291022
14,9,1928,8.999,9.480677056
15,9,1928,8.891,9.478147278
16,9,1928,8.799,9.461988272
17,9,1928,8.701,9.426131341
18,9,1928,8.576,9.364125949
19,9,1928,8.461,9.272739875
20,9,1928,8.363,9.157303551
21,9,1928,8.245,9.034736947
22,9,1928,8.111,8.92590339
23,9,1928,7.946,8.841206552
24,9,1928,7.86,8.783534254
25,9,1928,7.832,8.750101376
26,9,1928,7.83,8.733994966
27,9,1928,7.836,8.729704438
28,9,1928,7.858,8.733539993
29,9,1928,7.86,8.743025379
30,9,1928,7.86,8.756718646
1,10,1928,7.866,8.772466553
2,10,1928,7.888,8.790453709
3,10,1928,7.89,8.809958681
4,10,1928,7.878,8.830328799
5,10,1928,7.823,8.850851792
6,10,1928,7.763,8.870820915
7,10,1928,7.72,8.888830486
8,10,1928,7.738,8.902460825
9,10,1928,7.711,8.907447677
10,10,1928,7.583,8.897407558
11,10,1928,7.495,8.864340008
12,10,1928,7.438,8.8011795
13,10,1928,7.406,8.707704424
14,10,1928,7.374,8.596097195
15,10,1928,7.331,8.487850928
16,10,1928,7.278,8.400804755
17,10,1928,7.258,8.33999328
18,10,1928,7.237,8.300780312
19,10,1928,7.05,8.276212109
20,10,1928,6.932,8.260753891
21,10,1928,7.059,8.250776384
22,10,1928,7.209,8.24411991
23,10,1928,7.349,8.239362934
24,10,1928,7.456,8.235827912
25,10,1928,7.569,8.232835894
26,10,1928,7.655,8.230115206
27,10,1928,7.712,8.227325837
28,10,1928,7.75,8.223991318
29,10,1928,7.807,8.220587758
30,10,1928,7.862,8.219089875
31,10,1928,7.905,8.222493875
1,11,1928,7.987,8.229094783
2,11,1928,8.057,8.243304568
3,11,1928,8.106,8.263331705
4,11,1928,8.116,8.287047565
5,11,1928,8.144,8.312740733
6,11,1928,8.174,8.339858527
7,11,1928,8.198,8.368524749
8,11,1928,8.206,8.399397373
9,11,1928,8.24,8.432925395
10,11,1928,8.292,8.46948379
11,11,1928,8.318,8.509041651
12,11,1928,8.326,8.55156542
13,11,1928,8.354,8.596689721
14,11,1928,8.384,8.644117901
15,11,1928,8.414,8.693490824
16,11,1928,8.45,8.744453945
17,11,1928,8.502,8.796722528
18,11,1928,8.534,8.84995195
19,11,1928,8.558,8.903867619
20,11,1928,8.56,8.9582636
21,11,1928,8.56,9.011103289
22,11,1928,8.566,9.061273672
23,11,1928,8.594,9.11094072
24,11,1928,8.618,9.16091832
25,11,1928,8.614,9.21001998
26,11,1928,8.592,9.257268185
27,11,1928,8.59,9.302625376
28,11,1928,8.59,9.346115432
29,11,1928,8.59,9.38757884
30,11,1928,8.59,9.426858339
1,12,1928,8.59,9.462712424
2,12,1928,8.59,9.495720656
3,12,1928,8.59,9.525373302
4,12,1928,8.59,9.550806067
5,12,1928,8.59,9.571577213
6,12,1928,8.584,9.587123782
7,12,1928,8.556,9.596938015
8,12,1928,8.52,9.600682395
9,12,1928,8.462,9.598126879
10,12,1928,8.403,9.589028
11,12,1928,8.343,9.573365561
12,12,1928,8.282,9.550806067
13,12,1928,8.223,9.520577878
14,12,1928,8.163,9.480857727
15,12,1928,8.102,9.428675583
16,12,1928,8.005,9.360221539
17,12,1928,7.777,9.271569593
18,12,1928,7.575,9.15842552
19,12,1928,7.439,9.018249838
20,12,1928,7.353,8.846094598
21,12,1928,7.231,8.641167944
22,12,1928,7.232,8.419285384
23,12,1928,7.276,8.209144472
24,12,1928,7.274,8.034757216
25,12,1928,7.24,7.891009894
26,12,1928,7.177,7.767630728
27,12,1928,7.1,7.658789261
28,12,1928,7.049,7.561300025
29,12,1928,6.929,7.474212889
30,12,1928,6.779,7.395058875
31,12,1928,6.645,7.32033268
1,1,1929,6.612,7.250116633
2,1,1929,6.598,7.184857264
3,1,1929,6.531,7.124928
4,1,1929,6.415,7.070179021
5,1,1929,6.324,7.019926784
6,1,1929,6.344,6.973846925
7,1,1929,6.362,6.93130478
8,1,1929,6.336,6.891956211
9,1,1929,6.306,6.855526073
10,1,1929,6.276,6.821582367
11,1,1929,6.235,6.789459155
12,1,1929,6.155,6.758864382
13,1,1929,6.104,6.7296555
14,1,1929,6.1,6.701841241
15,1,1929,6.106,6.675966259
16,1,1929,6.134,6.652194591
17,1,1929,6.158,6.630767224
18,1,1929,6.16,6.61138671
19,1,1929,6.154,6.593675974
20,1,1929,6.132,6.577332555
21,1,1929,6.124,6.561820541
22,1,1929,6.094,6.546910712
23,1,1929,6.051,6.532218088
24,1,1929,5.998,6.517356136
25,1,1929,5.96,6.502014304
26,1,1929,5.908,6.486035955
27,1,1929,5.882,6.469108342
28,1,1929,5.868,6.451539464
29,1,1929,5.824,6.433405027
30,1,1929,5.849,6.415092934
31,1,1929,5.977,6.396758751
1,2,1929,6.073,6.382309918
2,2,1929,6.165,6.36722168
3,2,1929,6.228,6.351883661
4,2,1929,6.276,6.336216781
5,2,1929,6.28,6.320612355
6,2,1929,6.28,6.305463283
7,2,1929,6.274,6.291478393
8,2,1929,6.252,6.278975555
9,2,1929,6.25,6.26843072
10,2,1929,6.25,6.260005433
11,2,1929,6.244,6.253703161
12,2,1929,6.222,6.249605311
13,2,1929,6.214,6.247634806
14,2,1929,6.192,6.247713631
15,2,1929,6.19,6.249684126
16,2,1929,6.196,6.25338798
17,2,1929,6.23,6.25811502
18,2,1929,6.276,6.263155609
19,2,1929,6.274,6.267407331
20,2,1929,6.252,6.270005032
21,2,1929,6.256,6.270319875
22,2,1929,6.278,6.268194559
23,2,1929,6.28,6.26362808
24,2,1929,6.28,6.25709095
25,2,1929,6.274,6.248895958
26,2,1929,6.246,6.239671421
27,2,1929,6.216,6.229810096
28,2,1929,6.18,6.219626655
1,3,1929,6.121,6.216625613
2,3,1929,6.053,6.212043961
3,3,1929,5.998,6.206986783
4,3,1929,5.96,6.202007024
5,3,1929,5.908,6.197737395
6,3,1929,5.87,6.194653049
7,3,1929,5.795,6.193229299
8,3,1929,5.681,6.19394119
9,3,1929,5.67,6.197342
10,3,1929,5.67,6.204536624
11,3,1929,5.664,6.216783577
12,3,1929,5.642,6.235806526
13,3,1929,5.646,6.26284062
14,3,1929,5.685,6.297922445
15,3,1929,5.765,6.339899936
16,3,1929,5.816,6.387309982
17,3,1929,5.826,6.439478201
18,3,1929,5.86,6.493251583
19,3,1929,5.912,6.542891008
20,3,1929,5.944,6.584195897
21,3,1929,5.974,6.614310795
22,3,1929,6.004,6.631920025
23,3,1929,6.034,6.636683981
24,3,1929,6.066,6.629614333
25,3,1929,6.097,6.612464072
26,3,1929,6.106,6.587510758
27,3,1929,6.128,6.557727616
28,3,1929,6.13,6.527265742
29,3,1929,6.136,6.501394102
30,3,1929,6.158,6.485182265
31,3,1929,6.16,6.481844648
1,4,1929,6.16,6.499533344
2,4,1929,6.16,6.527033561
3,4,1929,6.16,6.561820541
4,4,1929,6.16,6.600454755
5,4,1929,6.16,6.640371149
6,4,1929,6.16,6.680179798
7,4,1929,6.16,6.719422349
8,4,1929,6.16,6.757721535
9,4,1929,6.16,6.795083984
10,4,1929,6.16,6.831137149
11,4,1929,6.16,6.865738904
12,4,1929,6.16,6.898220072
13,4,1929,6.16,6.927615776
14,4,1929,6.16,6.95259187
15,4,1929,6.16,6.9718955
16,4,1929,6.16,6.984424942
17,4,1929,6.166,6.990048307
18,4,1929,6.188,6.989748451
19,4,1929,6.196,6.98614968
20,4,1929,6.224,6.983599993
21,4,1929,6.254,6.987199417
22,4,1929,6.295,7.001213384
23,4,1929,6.399,7.028302278
24,4,1929,6.598,7.068986419
25,4,1929,6.838,7.121512537
26,4,1929,6.86,7.182639592
27,4,1929,6.854,7.248056729
28,4,1929,6.795,7.313598464
29,4,1929,6.653,7.375615027
30,4,1929,6.634,7.431539014
1,5,1929,6.606,7.481878003
2,5,1929,6.576,7.519992
3,5,1929,6.546,7.543972462
4,5,1929,6.516,7.552603198
5,5,1929,6.48,7.545411318
6,5,1929,6.446,7.522586621
7,5,1929,6.486,7.485853414
8,5,1929,6.496,7.436690419
9,5,1929,6.518,7.377145352
10,5,1929,6.514,7.310596255
11,5,1929,6.48,7.242022349
12,5,1929,6.423,7.177981309
13,5,1929,6.368,7.12544767
14,5,1929,6.336,7.090214302
15,5,1929,6.306,7.075320942
16,5,1929,6.276,7.080758873
17,5,1929,6.252,7.103604646
18,5,1929,6.262,7.139174707
19,5,1929,6.312,7.182343875
20,5,1929,6.344,7.22839832
21,5,1929,6.38,7.27334238
22,5,1929,6.438,7.314696665
23,5,1929,6.498,7.351105843
24,5,1929,6.563,7.38282787
25,5,1929,6.64,7.411131277
26,5,1929,6.644,7.438213688
27,5,1929,6.558,7.4658195
28,5,1929,6.562,7.494089504
29,5,1929,6.637,7.521217302
30,5,1929,6.759,7.54447608
31,5,1929,6.776,7.562305891
1,6,1929,6.792,7.576666851
2,6,1929,6.772,7.587140249
3,6,1929,6.77,7.595742137
4,6,1929,6.77,7.603693755
5,6,1929,6.77,7.610996302
6,6,1929,6.776,7.61700704
7,6,1929,6.804,7.621155664
8,6,1929,6.834,7.623229471
9,6,1929,6.858,7.623300976
10,6,1929,6.86,7.621870808
11,6,1929,6.866,7.619439155
12,6,1929,6.888,7.616506253
13,6,1929,6.896,7.613715795
